id,card_no,name,package_name,rarity,cost,attribute,pp_value,dp_value,signal_color,card_types,features,effect,image_url
1974872040287236,BP02-059,薇拉·绯耀,BP02-星海时溯,R★,5,雷,6,2,,角色牌,三头犬小队 / 薇拉,【出】丢弃手牌1张费用为2及以下的<三头犬小队>角色：抽2张牌。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-059/b6eabdfe-a438-45ec-8dd0-f23481d291e7/BP02-R_BP02-059R★.png
1974872040291328,BP02-059,薇拉·绯耀,BP02-星海时溯,R,5,雷,6,2,,角色牌,三头犬小队 / 薇拉,【出】丢弃手牌1张费用为2及以下的<三头犬小队>角色：抽2张牌。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-059/19073119-126d-44cd-8ca6-74c505a0db70/BP02-R_BP02-059R.png
1974872040291329,BP02-060,21号·森息,BP02-星海时溯,R★,4,雷,5,1,,角色牌,21号 / 三头犬小队,【永】：若我方费用上限不大于对方，手牌和战场的该牌的费用-1。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-060/580ba74e-74ba-4b45-93b9-11ed3169b3c0/BP02-R_BP02-060R★.png
1974872040291330,BP02-060,21号·森息,BP02-星海时溯,R,4,雷,5,1,,角色牌,21号 / 三头犬小队,【永】：若我方费用上限不大于对方，手牌和战场的该牌的费用-1。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-060/96397a91-ad75-4a2e-abf1-af87196f6c07/BP02-R_BP02-060R.png
1974872040291331,BP02-061,21号·森息,BP02-星海时溯,U,7,雷,8,2,,角色牌,21号 / 三头犬小队,"【出】：从以下2项选择1项。若我方战场的<三头犬小队>角色为3张及以上，改为选择2项。
·直到回合结束为止，该牌获得【速攻】。
·选择我方战场1张<三头犬小队>角色，直到回合结束为止，其基本DP变为1。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-061/c5d3b64d-7a94-4c83-8ed1-aada3a010614/BP02-U_BP02-061U.png
1974872040291332,BP02-062,薇拉·绯耀,BP02-星海时溯,U,3,雷,3,1,,角色牌,三头犬小队 / 薇拉,【自】：该牌攻击时，选择我方战场1张<三头犬小队>角色，直到回合结束为止，其PP+1000。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-062/d90515c9-144f-459b-97e1-894db2bbaa74/BP02-U_BP02-062U.png
1974872040291333,BP02-063,21号·森息,BP02-星海时溯,U,3,雷,2,1,,角色牌,21号 / 三头犬小队,【自】：该牌横置时，抽1张牌，丢弃1张手牌。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-063/2b5f23af-850a-4aaf-bec3-998f8c7d18d4/BP02-U_BP02-063U.png
1974872040295424,BP02-064,诺克提·擎驱,BP02-星海时溯,U,3,雷,4,1,,角色牌,诺克提 / 三头犬小队,,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-064/61b37475-d846-454a-acb6-7db3e6215ba3/BP02-U_BP02-064U.png
1974872040295425,BP02-065,胜光战旗,BP02-星海时溯,U,5,雷,,,,战术牌 / 普通战术牌,,直到回合结束为止，我方战场所有费用为2及以下的<三头犬小队>角色获得【充能1】，PP+2000，基本DP变为1。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-065/9a39d61b-5761-45e7-983e-d6dbecc7ab3a/BP02-U_BP02-065U.png
1974873857149952,BP02-066,万事·明晰梦,BP02-星海时溯,SR★★,10,冰,11,3,,角色牌 / 升变角色牌,突击鹰小队 / 万事,"升变条件 费用9以下的<万事>&「费用上限9及以上」
升变代价【4费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】消除2同色信号球：若对方战场不存在冰冻状态的角色，选择对方战场1张角色，将其横置并冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）
【出】：若该牌为升变出场，选择对方信号球区最多1张信号球，直到下个回合结束为止，其不能被消除。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/282e0c7a-ac4b-44af-90d2-6b2791445ab8/BP02-SR_BP02-066SR★★.png
1974873857149953,BP02-066,万事·明晰梦,BP02-星海时溯,SR★,10,冰,11,3,,角色牌 / 升变角色牌,突击鹰小队 / 万事,"升变条件 费用9以下的<万事>&「费用上限9及以上」
升变代价【4费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】消除2同色信号球：若对方战场不存在冰冻状态的角色，选择对方战场1张角色，将其横置并冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）
【出】：若该牌为升变出场，选择对方信号球区最多1张信号球，直到下个回合结束为止，其不能被消除。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/48b2cfa3-9f21-46b9-9553-ba82b626e534/BP02-SR_BP02-066SR★.png
1974873857149954,BP02-066,万事·明晰梦,BP02-星海时溯,SR,10,冰,11,3,,角色牌 / 升变角色牌,突击鹰小队 / 万事,"升变条件 费用9以下的<万事>&「费用上限9及以上」
升变代价【4费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】消除2同色信号球：若对方战场不存在冰冻状态的角色，选择对方战场1张角色，将其横置并冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）
【出】：若该牌为升变出场，选择对方信号球区最多1张信号球，直到下个回合结束为止，其不能被消除。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/087e38ca-da12-40f0-bfff-b030b3d378d2/BP02-SR_BP02-066SR.png
1974873857149955,BP02-067,万事·明晰梦,BP02-星海时溯,SR★,6,冰,7,2,,角色牌 / 升变角色牌,突击鹰小队 / 万事,"升变条件 费用5以下的<万事>&「明费上限5及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【2任意信号球】：若对方战场不存在冰冻状态的角色，选择对方战场1张角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）
【永】：若该牌为横置状态，对方只要不额外支付【1费】则不能在横置状态的角色上方进行升变。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-067/16199196-a13f-4a64-a169-8cb5b01abe95/BP02-SR_BP02-067SR★.png
1974873857149956,BP02-067,万事·明晰梦,BP02-星海时溯,SR,6,冰,7,2,,角色牌 / 升变角色牌,突击鹰小队 / 万事,"升变条件 费用5以下的<万事>&「明费上限5及以上」
升变代价【3费】将手牌的该牌重叠在对象上方出场，获得【速攻】。
【出】【2任意信号球】：若对方战场不存在冰冻状态的角色，选择对方战场1张角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）
【永】：若该牌为横置状态，对方只要不额外支付【1费】则不能在横置状态的角色上方进行升变。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-067/894974fa-a0b2-4b38-9ac4-baa4c76852bf/BP02-SR_BP02-067SR.png
1974873857154048,BP02-068,万事·明晰梦,BP02-星海时溯,R★★,7,冰,15,2,,角色牌,突击鹰小队 / 万事,"【永】：使用该牌时，若对方战场存在冰冻状态的角色，该牌的费用-2。
【永】：【突进】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/c972421c-4755-4295-a2ab-e8d5b9c7b9dc/BP02-R_BP02-068R★★.png
1974873857154049,BP02-068,万事·明晰梦,BP02-星海时溯,R★,7,冰,15,2,,角色牌,突击鹰小队 / 万事,"【永】：使用该牌时，若对方战场存在冰冻状态的角色，该牌的费用-2。
【永】：【突进】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/7bf5b98d-1719-44a5-b5d1-67cb9c7127d3/BP02-R_BP02-068R★.png
1974873857154050,BP02-068,万事·明晰梦,BP02-星海时溯,R,7,冰,15,2,,角色牌,突击鹰小队 / 万事,"【永】：使用该牌时，若对方战场存在冰冻状态的角色，该牌的费用-2。
【永】：【突进】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/c5339dfd-7d27-4052-9dbc-f85a8a7b151a/BP02-R_BP02-068R.png
1974873857154051,BP02-069,万事·明晰梦,BP02-星海时溯,R★,5,冰,6,2,,角色牌,突击鹰小队 / 万事,"【出】：将我方信号球区的牌按任意顺序排列。
【自】：该牌因战斗被破坏时，可以公开我方手牌2张<万事>。若如此做，选择对方战场1张费用为6及以下的角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-069/31bffd37-fc04-4535-8811-c6cd44c391d6/BP02-R_BP02-069R★.png
1974873857154052,BP02-069,万事·明晰梦,BP02-星海时溯,R,5,冰,6,2,,角色牌,突击鹰小队 / 万事,"【出】：将我方信号球区的牌按任意顺序排列。
【自】：该牌因战斗被破坏时，可以公开我方手牌2张<万事>。若如此做，选择对方战场1张费用为6及以下的角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-069/a4b7f4eb-5164-4e01-a787-ebfe7cb385fa/BP02-R_BP02-069R.png
1974873857154053,BP02-070,万事·明晰梦,BP02-星海时溯,R★,4,冰,4,2,,角色牌,突击鹰小队 / 万事,"【永】：【充能0】。
【出】【2任意信号球】：可以公开我方手牌2张<万事>。若如此做，选择对方战场1张费用为5及以下的角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-070/23b9c344-c199-452b-bde9-d139c4b8cc6c/BP02-R_BP02-070R★.png
1974873857158144,BP02-070,万事·明晰梦,BP02-星海时溯,R,4,冰,4,2,,角色牌,突击鹰小队 / 万事,"【永】：【充能0】。
【出】【2任意信号球】：可以公开我方手牌2张<万事>。若如此做，选择对方战场1张费用为5及以下的角色，将其冰冻。（处于冰冻状态的卡牌在其操控玩家下个回合的竖直阶段无法因规则竖直）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-070/7382581d-e8dd-4d35-897e-dc1f94969c35/BP02-R_BP02-070R.png
1974873857158145,BP02-071,万事·明晰梦,BP02-星海时溯,U,6,冰,8,2,,角色牌,突击鹰小队 / 万事,【自】：该牌攻击时，若对方战场存在冰冻状态的角色，选择对方战场1张费用为3及以下的角色，将其返回手牌。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-071/6da9674e-deea-4837-bc41-a8b2f24f0afe/BP02-U_BP02-071U.png
1974873857158146,BP02-072,万事·明晰梦,BP02-星海时溯,U,5,冰,6,2,,角色牌,突击鹰小队 / 万事,【自】：该牌攻击时，若对方战场存在冰冻状态的角色，直到回合结束为止，该牌PP+2000。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-072/108273bd-59c2-4422-a69d-e87156a0ea75/BP02-U_BP02-072U.png
1974873857158147,BP02-073,万事·明晰梦,BP02-星海时溯,U,4,冰,6,1,,角色牌,突击鹰小队 / 万事,,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-073/bf840b3b-c7f8-446c-a764-8c323e55966a/BP02-U_BP02-073U.png
1974873857158148,BP02-074,万事·明晰梦,BP02-星海时溯,U,3,冰,2,1,,角色牌,突击鹰小队 / 万事,【出】：若对方战场存在冰冻状态的角色，抽1张牌。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-074/bf0b5e7d-0975-4f30-9d17-5022c65c1caf/BP02-U_BP02-074U.png
1974873857158149,BP02-075,狙杀,BP02-星海时溯,U,4,冰,,,,战术牌 / 普通战术牌,,若我方战场的《万事·明晰梦》为2张及以上，选择对方战场1张冰冻状态的角色，将其破坏。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-075/7fad0ae8-087a-46e4-9da4-283d99c5e4d2/BP02-U_BP02-075U.png
1974873857162240,BP02-076,瑞雪,BP02-星海时溯,U,3,冰,,,,道具牌 / 辅助机牌,,【起】将该牌从战场放置到墓地：可以公开我方手牌2张<万事>。若如此做，选择对方战场1张费用为5及以下的角色，将其冰冻。,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-076/a9cd5f30-580d-424c-9c3c-c8b7df5ce15b/BP02-U_BP02-076U.png
1974874975116288,BP02-077,塞壬,BP02-星海时溯,U,5,暗,4,2,,角色牌,,"【永】：【充能0】。
【永】：【同命】（持有【同命】能力的角色的攻击结束时，可以将该角色破坏。若如此做，将该次攻击中与该角色发生战斗的角色破坏）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-077/a2405aad-0b5d-42af-b61d-a52981cd50b7/BP02-U_BP02-077U.png
1974874975116289,BP02-078,喷涂机械,BP02-星海时溯,U,4,物理,2,1,,角色牌,,"【永】：【充能0】。
【永】：【同命】（持有【同命】能力的角色的攻击结束时，可以将该角色破坏。若如此做，将该次攻击中与该角色发生战斗的角色破坏）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-078/15921a8d-dac8-4f0c-b50a-6f63e1190331/BP02-U_BP02-078U.png
1974874975120384,BP02-079,武藏玖型,BP02-星海时溯,U,4,火,2,1,,角色牌,,"【永】：【充能0】。
【永】：【同命】（持有【同命】能力的角色的攻击结束时，可以将该角色破坏。若如此做，将该次攻击中与该角色发生战斗的角色破坏）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-079/85f83bb4-3f08-4d90-85f6-8e3615d78067/BP02-U_BP02-079U.png
1974874975120385,BP02-080,华胥,BP02-星海时溯,U,4,冰,2,1,,角色牌,,"【永】：【充能0】。
【永】：【同命】（持有【同命】能力的角色的攻击结束时，可以将该角色破坏。若如此做，将该次攻击中与该角色发生战斗的角色破坏）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-080/1ea74afb-cc91-4d38-b4f5-25f3b3783576/BP02-U_BP02-080U.png
1974874975120386,BP02-081,光辉行进者,BP02-星海时溯,U,5,雷,4,2,,角色牌,,"【永】：【充能0】。
【永】：【同命】（持有【同命】能力的角色的攻击结束时，可以将该角色破坏。若如此做，将该次攻击中与该角色发生战斗的角色破坏）",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-081/69a72ba1-e7c8-41ec-8088-a476d10842b0/BP02-U_BP02-081U.png
1974874975120387,BP02-082,落木惊堂,BP02-星海时溯,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-082/0e73917d-10f2-4abf-92ab-deeb6d76c3da/BP02-C_BP02-082C★.png
1974874975120388,BP02-082,落木惊堂,BP02-星海时溯,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-082/0f40226f-6760-4732-8cbf-7ee1ab55f2a9/BP02-C_BP02-082C.png
1974874975124480,BP02-083,纯白的救赎,BP02-星海时溯,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-083/8718037c-6cbb-4c32-bdb1-d1c336fa87dd/BP02-C_BP02-083C★.png
1974874975124481,BP02-083,纯白的救赎,BP02-星海时溯,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-083/21d19ab0-745b-4d87-a7d2-f14cdfd655ef/BP02-C_BP02-083C.png
1974874975124482,BP02-084,黑与白,BP02-星海时溯,C★,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-084/214871ea-c2c5-4524-a389-f47196f712d1/BP02-C_BP02-084C★.png
1974874975124483,BP02-084,黑与白,BP02-星海时溯,C,1,无,,,红,战术牌 / 普通战术牌,信号球·红,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·选择我方战场最多1张角色，直到回合结束为止，其DP+1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-084/abdb3828-e91c-4a6b-b762-91321bc38594/BP02-C_BP02-084C.png
1974874975124484,BP02-085,折影虚暮,BP02-星海时溯,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-085/ed5aba26-5996-4221-8e1e-242187d34648/BP02-C_BP02-085C★.png
1974874975124485,BP02-085,折影虚暮,BP02-星海时溯,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-085/b831f554-bf42-4108-97b5-913a8430e3b2/BP02-C_BP02-085C.png
1974874975128576,BP02-086,灯塔,BP02-星海时溯,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-086/39115bd7-514f-473d-bd00-0740f43d3d40/BP02-C_BP02-086C★.png
1974874975128577,BP02-086,灯塔,BP02-星海时溯,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-086/2522aa27-b6e9-4cab-a7bd-5a224ef731a5/BP02-C_BP02-086C.png
1974874975128578,BP02-087,写给繁星的情书,BP02-星海时溯,C★,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-087/0615f858-38bd-4adb-863c-dcd287a74226/BP02-C_BP02-087C★.png
1974874975128579,BP02-087,写给繁星的情书,BP02-星海时溯,C,1,无,,,蓝,战术牌 / 普通战术牌,信号球·蓝,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·抽1张牌。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-087/63185358-5ad6-4316-9225-64b55609eb9b/BP02-C_BP02-087C.png
1974874975128580,BP02-088,琥珀,BP02-星海时溯,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-088/42cd6a04-cba1-4226-80eb-1d483d90f3e6/BP02-C_BP02-088C★.png
1974874975128581,BP02-088,琥珀,BP02-星海时溯,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-088/8865fdb5-0f1e-41b2-8da9-e9bcd4dc3561/BP02-C_BP02-088C.png
1974874975132672,BP02-089,过往与未来,BP02-星海时溯,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-089/cdc10115-e65c-4e01-b635-a8a79a35c478/BP02-C_BP02-089C★.png
1974874975132673,BP02-089,过往与未来,BP02-星海时溯,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-089/38b28b18-dd09-4fe6-9e5d-62c670737a3b/BP02-C_BP02-089C.png
1974874975132674,BP02-090,午后休憩,BP02-星海时溯,C★,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-090/1f5ee5be-e616-4ef8-b48c-3201d80c9100/BP02-C_BP02-090C★.png
1974874975132675,BP02-090,午后休憩,BP02-星海时溯,C,1,无,,,黄,战术牌 / 普通战术牌,信号球·黄,"使用后将该牌放置到我方信号球区最上方，抽1张牌。
【充能自】：从以下2项选择1项。
·若我方侵蚀计数不小于对方，我方侵蚀计数-1。
·选择我方战场最多1张角色，直到回合结束为止，其PP+2000。",https://zhanshuang-prod-minio.janime.cn/card-game-public/c56bc055-72f7-40cf-ade1-9bda9337c2d5/BP02-C_BP02-090C.png
2016626058669056,BP03-001,露西亚·誓焰,BP03-誓焰破晓,SR★★,9,火,10,2,,角色牌 / 升变角色牌,露西亚 / 灰鸦小队·高级,"【升变条件】战场或浮空模式的费用8以下的《露西亚·誓焰》＆「费用上限8及以上」
【升变费用】3费
【升变能力】将手牌的该牌重叠在对象上方出场，获得【速攻】
【起】：若我方战场的角色只存在《露西亚·誓焰》，将该牌【浮空】。
【出】：该牌从处理区出场或将浮空模式的角色作为升变对象升变出场时，从以下2项选择最多1项。若我方侵蚀计数为4及以上，改为选择最多2项。
·直到下个回合结束为止，该牌PP+1000，DP+1。
·若该牌为升变出场且我方战场的角色少于对方战场的角色，可以消除2同色信号球。若如此做，选择对方战场任意数量的费用合计为8及以下的角色，将其破坏。",https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/f5c366b6-21b2-413e-bf25-b3e40f124f2c/BP03-SR_BP03-001SR★★.png
2016626058669057,BP03-001,露西亚·誓焰,BP03-誓焰破晓,SR★,9,火,10,2,,角色牌 / 升变角色牌,露西亚 / 灰鸦小队·高级,"【升变条件】战场或浮空模式的费用8以下的《露西亚·誓焰》＆「费用上限8及以上」
【升变费用】3费
【升变能力】将手牌的该牌重叠在对象上方出场，获得【速攻】
【起】：若我方战场的角色只存在《露西亚·誓焰》，将该牌【浮空】。
【出】：该牌从处理区出场或将浮空模式的角色作为升变对象升变出场时，从以下2项选择最多1项。若我方侵蚀计数为4及以上，改为选择最多2项。
·直到下个回合结束为止，该牌PP+1000，DP+1。
·若该牌为升变出场且我方战场的角色少于对方战场的角色，可以消除2同色信号球。若如此做，选择对方战场任意数量的费用合计为8及以下的角色，将其破坏。",https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/5c9e2de8-03a3-48b2-a910-fddbb097625c/BP03-SR_BP03-001SR★.png
2016626058669058,BP03-001,露西亚·誓焰,BP03-誓焰破晓,SR,9,火,10,2,,角色牌 / 升变角色牌,露西亚 / 灰鸦小队·高级,"【升变条件】战场或浮空模式的费用8以下的《露西亚·誓焰》＆「费用上限8及以上」
【升变费用】3费
【升变能力】将手牌的该牌重叠在对象上方出场，获得【速攻】
【起】：若我方战场的角色只存在《露西亚·誓焰》，将该牌【浮空】。
【出】：该牌从处理区出场或将浮空模式的角色作为升变对象升变出场时，从以下2项选择最多1项。若我方侵蚀计数为4及以上，改为选择最多2项。
·直到下个回合结束为止，该牌PP+1000，DP+1。
·若该牌为升变出场且我方战场的角色少于对方战场的角色，可以消除2同色信号球。若如此做，选择对方战场任意数量的费用合计为8及以下的角色，将其破坏。",https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/e134d2df-2040-4d8e-8847-cf70ea819a94/BP03-SR_BP03-001SR.png
2016629077228544,BP03-001,露西亚·誓焰,BP03-誓焰破晓,SR★★★,9,火,10,2,,角色牌 / 升变角色牌,露西亚 / 灰鸦小队·高级,"【升变条件】战场或浮空模式的费用8以下的《露西亚·誓焰》＆「费用上限8及以上」
【升变费用】3费
【升变能力】将手牌的该牌重叠在对象上方出场，获得【速攻】
【起】：若我方战场的角色只存在《露西亚·誓焰》，将该牌【浮空】。
【出】：该牌从处理区出场或将浮空模式的角色作为升变对象升变出场时，从以下2项选择最多1项。若我方侵蚀计数为4及以上，改为选择最多2项。
·直到下个回合结束为止，该牌PP+1000，DP+1。
·若该牌为升变出场且我方战场的角色少于对方战场的角色，可以消除2同色信号球。若如此做，选择对方战场任意数量的费用合计为8及以下的角色，将其破坏。",https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/4507a5ec-3699-46af-92c5-9721995a08ad/BP03-001SR★★★.png
2016626058669059,BP03-002,露西亚·誓焰,BP03-誓焰破晓,R★,8,火,9,2,,角色牌,露西亚 / 灰鸦小队·高级,"【起】【5费】：若我方战场的角色只存在《露西亚·誓焰》，将手牌的该牌【浮空】。（若我方处理区不存在浮空模式的卡牌，将该牌放置到处理区变为浮空模式。其操控玩家下个回合开始时，将该牌从处理区出场）
【永】：【速攻】。",https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-002/c386ac56-a3b3-4d89-a1cf-9ebdface0936/BP03-R_BP03-002R★.png
