variant_id,card_no,rarity,package_name,image_url,local_image_url,is_primary
1974870867266564,BP02-040,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-040/38b35a20-5093-4f74-87e4-9118febb06e1/BP02-R_BP02-040R.png,/card-images/BP02-040.png,true
1974870867266563,BP02-040,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-040/f156a106-f96f-4c8a-af2b-5e3e421a2f21/BP02-R_BP02-040R★.png,,false
1974870867266562,BP02-040,R★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-040/31ac09d8-7f86-412d-8afc-62c40c27aa4b/BP02-R_BP02-040R★★.png,,false
1974870867266565,BP02-041,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-041/67ec60df-e65f-4281-8fcb-326d0425d28d/BP02-U_BP02-041U.png,/card-images/BP02-041.png,true
1974870867270656,BP02-042,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-042/632d9b8e-1831-42b9-b91f-b987451bd305/BP02-U_BP02-042U.png,/card-images/BP02-042.png,true
1979383405886464,BP02-043,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/f63391ca-4fb0-44a9-953a-f9a90a47ad0f/BP02-U_BP02-043U.png,/card-images/BP02-043.png,true
1974870867270657,BP02-044,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-044/1ee4151a-b796-4651-8d8d-44438efcf984/BP02-U_BP02-044U.png,/card-images/BP02-044.png,true
1974870867270658,BP02-045,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-045/2c628dfd-9a45-43be-b128-2fbcf998bce8/BP02-U_BP02-045U.png,/card-images/BP02-045.png,true
1974870867270659,BP02-046,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-046/483b3c6b-ad07-4324-8355-afd11a9d5b2d/BP02-U_BP02-046U.png,/card-images/BP02-046.png,true
1974870867274752,BP02-047,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-047/fc5d5ff1-e191-4b96-80b2-fdcc69163b7e/BP02-R_BP02-047R.png,/card-images/BP02-047.png,true
1974870867270660,BP02-047,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-047/cb531e81-c872-48a6-bf16-cc7185ffbc77/BP02-R_BP02-047R★.png,,false
1974871413103618,BP02-048,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-048/65100c6d-1b9d-4662-9ba8-2c8f35077f76/BP02-SR_BP02-048SR.png,/card-images/BP02-048.png,true
1974871413103617,BP02-048,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-048/8a64d240-9d08-4a14-9989-4bb3011bfabb/BP02-SR_BP02-048SR★.png,,false
1974871413103616,BP02-048,SR★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-048/566f9bf8-d55c-4602-9d85-1e87eb0abc39/BP02-SR_BP02-048SR★★.png,,false
1974871413107712,BP02-049,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-049/eb1eeba4-5616-410b-b584-78a8a3d9b5c5/BP02-SR_BP02-049SR.png,/card-images/BP02-049.png,true
1974871413103619,BP02-049,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-049/f79ebf0a-e9f2-4c10-8bfb-45fe713c67cd/BP02-SR_BP02-049SR★.png,,false
1974871413107714,BP02-050,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-050/63efed33-f734-42c7-b3a1-8172c5a3f8eb/BP02-R_BP02-050R.png,/card-images/BP02-050.png,true
1974871413107713,BP02-050,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-050/a9b2b166-0757-4243-9df8-4cfe35a3ecb7/BP02-R_BP02-050R★.png,,false
1974871413107717,BP02-051,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-051/2e0d531f-5f3e-4238-851b-2e2cd1d4439c/BP02-R_BP02-051R.png,/card-images/BP02-051.png,true
1974871413107716,BP02-051,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-051/38790353-1c29-4369-a449-ec97141949b7/BP02-R_BP02-051R★.png,,false
1974871413107715,BP02-051,R★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-051/63aef6d1-c8ab-46e9-a616-4e4c649b378b/BP02-R_BP02-051R★★.png,,false
1974871413111808,BP02-052,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-052/65e090e0-7e3f-4da2-aa52-5bd39149f344/BP02-U_BP02-052U.png,/card-images/BP02-052.png,true
1974871413111809,BP02-053,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-053/55ce67dd-85af-4d19-b185-862f753c9a40/BP02-U_BP02-053U.png,/card-images/BP02-053.png,true
1974871413111810,BP02-054,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-054/5af5a377-df4e-4850-86a9-169d1fb9e4a7/BP02-U_BP02-054U.png,/card-images/BP02-054.png,true
1974871413111811,BP02-055,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-055/7b9fc2e2-55c8-4494-922c-e6a9bfac7801/BP02-U_BP02-055U.png,/card-images/BP02-055.png,true
1974872040283138,BP02-056,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-056/15f63d65-7bcc-4ab6-977b-b67dccdcd11a/BP02-SR_BP02-056SR.png,/card-images/BP02-056.png,true
1974872040283137,BP02-056,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-056/9933f4eb-e42d-4a9f-bb17-7697f347208a/BP02-SR_BP02-056SR★.png,,false
1974872040283136,BP02-056,SR★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-056/111ffa8d-4f4d-4be2-8fe9-85de8b319e15/BP02-SR_BP02-056SR★★.png,,false
1974872040287232,BP02-057,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-057/a70cf41d-d038-430a-99df-392c95bc016f/BP02-SR_BP02-057SR.png,/card-images/BP02-057.png,true
1975098350050304,BP02-057,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-057/6ca3a7cd-4c04-4d7c-ad94-67d42233e102/BP02-SR_BP02-057SR★.png,,false
1974872040287235,BP02-058,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-058/a23827f9-6476-4129-92e6-7547cb13c600/BP02-R_BP02-058R.png,/card-images/BP02-058.png,true
1974872040287234,BP02-058,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-058/d80c2bf5-f967-407e-bf3a-2cb34fbf4e54/BP02-R_BP02-058R★.png,,false
1974872040287233,BP02-058,R★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-058/cc5afea6-d977-43f1-bfae-7d98be525c2e/BP02-R_BP02-058R★★.png,,false
1974872040291328,BP02-059,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-059/19073119-126d-44cd-8ca6-74c505a0db70/BP02-R_BP02-059R.png,/card-images/BP02-059.png,true
1974872040287236,BP02-059,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-059/b6eabdfe-a438-45ec-8dd0-f23481d291e7/BP02-R_BP02-059R★.png,,false
1974872040291330,BP02-060,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-060/96397a91-ad75-4a2e-abf1-af87196f6c07/BP02-R_BP02-060R.png,/card-images/BP02-060.png,true
1974872040291329,BP02-060,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-060/580ba74e-74ba-4b45-93b9-11ed3169b3c0/BP02-R_BP02-060R★.png,,false
1974872040291331,BP02-061,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-061/c5d3b64d-7a94-4c83-8ed1-aada3a010614/BP02-U_BP02-061U.png,/card-images/BP02-061.png,true
1974872040291332,BP02-062,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-062/d90515c9-144f-459b-97e1-894db2bbaa74/BP02-U_BP02-062U.png,/card-images/BP02-062.png,true
1974872040291333,BP02-063,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-063/2b5f23af-850a-4aaf-bec3-998f8c7d18d4/BP02-U_BP02-063U.png,/card-images/BP02-063.png,true
1974872040295424,BP02-064,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-064/61b37475-d846-454a-acb6-7db3e6215ba3/BP02-U_BP02-064U.png,/card-images/BP02-064.png,true
1974872040295425,BP02-065,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-065/9a39d61b-5761-45e7-983e-d6dbecc7ab3a/BP02-U_BP02-065U.png,/card-images/BP02-065.png,true
1974873857149954,BP02-066,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/087e38ca-da12-40f0-bfff-b030b3d378d2/BP02-SR_BP02-066SR.png,/card-images/BP02-066.png,true
1974873857149953,BP02-066,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/48b2cfa3-9f21-46b9-9553-ba82b626e534/BP02-SR_BP02-066SR★.png,,false
1974873857149952,BP02-066,SR★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-066/282e0c7a-ac4b-44af-90d2-6b2791445ab8/BP02-SR_BP02-066SR★★.png,,false
1974873857149956,BP02-067,SR,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-067/894974fa-a0b2-4b38-9ac4-baa4c76852bf/BP02-SR_BP02-067SR.png,/card-images/BP02-067.png,true
1974873857149955,BP02-067,SR★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-067/16199196-a13f-4a64-a169-8cb5b01abe95/BP02-SR_BP02-067SR★.png,,false
1974873857154050,BP02-068,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/c5339dfd-7d27-4052-9dbc-f85a8a7b151a/BP02-R_BP02-068R.png,/card-images/BP02-068.png,true
1974873857154049,BP02-068,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/7bf5b98d-1719-44a5-b5d1-67cb9c7127d3/BP02-R_BP02-068R★.png,,false
1974873857154048,BP02-068,R★★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-068/c972421c-4755-4295-a2ab-e8d5b9c7b9dc/BP02-R_BP02-068R★★.png,,false
1974873857154052,BP02-069,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-069/a4b7f4eb-5164-4e01-a787-ebfe7cb385fa/BP02-R_BP02-069R.png,/card-images/BP02-069.png,true
1974873857154051,BP02-069,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-069/31bffd37-fc04-4535-8811-c6cd44c391d6/BP02-R_BP02-069R★.png,,false
1974873857158144,BP02-070,R,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-070/7382581d-e8dd-4d35-897e-dc1f94969c35/BP02-R_BP02-070R.png,/card-images/BP02-070.png,true
1974873857154053,BP02-070,R★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-070/23b9c344-c199-452b-bde9-d139c4b8cc6c/BP02-R_BP02-070R★.png,,false
1974873857158145,BP02-071,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-071/6da9674e-deea-4837-bc41-a8b2f24f0afe/BP02-U_BP02-071U.png,/card-images/BP02-071.png,true
1974873857158146,BP02-072,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-072/108273bd-59c2-4422-a69d-e87156a0ea75/BP02-U_BP02-072U.png,/card-images/BP02-072.png,true
1974873857158147,BP02-073,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-073/bf840b3b-c7f8-446c-a764-8c323e55966a/BP02-U_BP02-073U.png,/card-images/BP02-073.png,true
1974873857158148,BP02-074,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-074/bf0b5e7d-0975-4f30-9d17-5022c65c1caf/BP02-U_BP02-074U.png,/card-images/BP02-074.png,true
1974873857158149,BP02-075,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-075/7fad0ae8-087a-46e4-9da4-283d99c5e4d2/BP02-U_BP02-075U.png,/card-images/BP02-075.png,true
1974873857162240,BP02-076,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-076/a9cd5f30-580d-424c-9c3c-c8b7df5ce15b/BP02-U_BP02-076U.png,/card-images/BP02-076.png,true
1974874975116288,BP02-077,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-077/a2405aad-0b5d-42af-b61d-a52981cd50b7/BP02-U_BP02-077U.png,/card-images/BP02-077.png,true
1974874975116289,BP02-078,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-078/15921a8d-dac8-4f0c-b50a-6f63e1190331/BP02-U_BP02-078U.png,/card-images/BP02-078.png,true
1974874975120384,BP02-079,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-079/85f83bb4-3f08-4d90-85f6-8e3615d78067/BP02-U_BP02-079U.png,/card-images/BP02-079.png,true
1974874975120385,BP02-080,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-080/1ea74afb-cc91-4d38-b4f5-25f3b3783576/BP02-U_BP02-080U.png,/card-images/BP02-080.png,true
1974874975120386,BP02-081,U,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-081/69a72ba1-e7c8-41ec-8088-a476d10842b0/BP02-U_BP02-081U.png,/card-images/BP02-081.png,true
1974874975120388,BP02-082,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-082/0f40226f-6760-4732-8cbf-7ee1ab55f2a9/BP02-C_BP02-082C.png,/card-images/BP02-082.png,true
1974874975120387,BP02-082,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-082/0e73917d-10f2-4abf-92ab-deeb6d76c3da/BP02-C_BP02-082C★.png,,false
1974874975124481,BP02-083,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-083/21d19ab0-745b-4d87-a7d2-f14cdfd655ef/BP02-C_BP02-083C.png,/card-images/BP02-083.png,true
1974874975124480,BP02-083,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-083/8718037c-6cbb-4c32-bdb1-d1c336fa87dd/BP02-C_BP02-083C★.png,,false
1974874975124483,BP02-084,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-084/abdb3828-e91c-4a6b-b762-91321bc38594/BP02-C_BP02-084C.png,/card-images/BP02-084.png,true
1974874975124482,BP02-084,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-084/214871ea-c2c5-4524-a389-f47196f712d1/BP02-C_BP02-084C★.png,,false
1974874975124485,BP02-085,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-085/b831f554-bf42-4108-97b5-913a8430e3b2/BP02-C_BP02-085C.png,/card-images/BP02-085.png,true
1974874975124484,BP02-085,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-085/ed5aba26-5996-4221-8e1e-242187d34648/BP02-C_BP02-085C★.png,,false
1974874975128577,BP02-086,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-086/2522aa27-b6e9-4cab-a7bd-5a224ef731a5/BP02-C_BP02-086C.png,/card-images/BP02-086.png,true
1974874975128576,BP02-086,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-086/39115bd7-514f-473d-bd00-0740f43d3d40/BP02-C_BP02-086C★.png,,false
1974874975128579,BP02-087,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-087/63185358-5ad6-4316-9225-64b55609eb9b/BP02-C_BP02-087C.png,/card-images/BP02-087.png,true
1974874975128578,BP02-087,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-087/0615f858-38bd-4adb-863c-dcd287a74226/BP02-C_BP02-087C★.png,,false
1974874975128581,BP02-088,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-088/8865fdb5-0f1e-41b2-8da9-e9bcd4dc3561/BP02-C_BP02-088C.png,/card-images/BP02-088.png,true
1974874975128580,BP02-088,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-088/42cd6a04-cba1-4226-80eb-1d483d90f3e6/BP02-C_BP02-088C★.png,,false
1974874975132673,BP02-089,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-089/38b28b18-dd09-4fe6-9e5d-62c670737a3b/BP02-C_BP02-089C.png,/card-images/BP02-089.png,true
1974874975132672,BP02-089,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-089/cdc10115-e65c-4e01-b635-a8a79a35c478/BP02-C_BP02-089C★.png,,false
1974874975132675,BP02-090,C,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/c56bc055-72f7-40cf-ade1-9bda9337c2d5/BP02-C_BP02-090C.png,/card-images/BP02-090.png,true
1974874975132674,BP02-090,C★,BP02-星海时溯,https://zhanshuang-prod-minio.janime.cn/card-game-public/1974864876735488/BP02-090/1f5ee5be-e616-4ef8-b48c-3201d80c9100/BP02-C_BP02-090C★.png,,false
2016626058669058,BP03-001,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/e134d2df-2040-4d8e-8847-cf70ea819a94/BP03-SR_BP03-001SR.png,/card-images/BP03-001.png,true
2016626058669057,BP03-001,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/5c9e2de8-03a3-48b2-a910-fddbb097625c/BP03-SR_BP03-001SR★.png,,false
2016626058669056,BP03-001,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/f5c366b6-21b2-413e-bf25-b3e40f124f2c/BP03-SR_BP03-001SR★★.png,,false
2016629077228544,BP03-001,SR★★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-001/4507a5ec-3699-46af-92c5-9721995a08ad/BP03-001SR★★★.png,,false
2016626058669060,BP03-002,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-002/5b60d30e-5ada-4420-a11c-52f5abdcd532/BP03-R_BP03-002R.png,/card-images/BP03-002.png,true
2016626058669059,BP03-002,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-002/c386ac56-a3b3-4d89-a1cf-9ebdface0936/BP03-R_BP03-002R★.png,,false
2016626058669062,BP03-003,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-003/d7ddb518-6197-4294-985b-a276e94798b4/BP03-SR_BP03-003SR.png,/card-images/BP03-003.png,true
2016626058669061,BP03-003,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-003/a0d01333-7c5f-4fa6-ae3b-5b9029e89e50/BP03-SR_BP03-003SR★.png,,false
2016626058673152,BP03-004,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-004/98794cd6-13a7-46b6-a697-d8015c8d1f59/BP03-SR_BP03-004SR.png,/card-images/BP03-004.png,true
2016626058669063,BP03-004,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-004/104fad4f-8626-49ec-9bc8-b07bf9eb6f44/BP03-SR_BP03-004SR★.png,,false
2016626058673155,BP03-005,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-005/c048ee72-5759-4121-ba0d-d6c53591a23f/BP03-R_BP03-005R.png,/card-images/BP03-005.png,true
2016626058673154,BP03-005,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-005/279961ea-30aa-4afc-b72f-e5a87b17a7c7/BP03-R_BP03-005R★.png,,false
2016626058673153,BP03-005,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-005/4e3f1113-5a01-4b88-942a-4aae25fec298/BP03-R_BP03-005R★★.png,,false
2016626058673156,BP03-006,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-006/ab85e56b-2cda-4068-8bd5-859277045727/BP03-U_BP03-006U.png,/card-images/BP03-006.png,true
2024313926683648,BP03-006,PR,PR-推广卡,https://zhanshuang-prod-minio.janime.cn/card-game-public/1979091528694784/BP03-006/97694c1c-fd20-4e47-8c87-9d47227e899d/BP03-006.png,,false
2016626058673158,BP03-007,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-007/bebbe0ac-594f-4cb7-8f5d-97220d4e4b26/BP03-R_BP03-007R.png,/card-images/BP03-007.png,true
2016626058673157,BP03-007,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-007/016c0287-3601-4d11-a193-77d1f01c4f9e/BP03-R_BP03-007R★.png,,false
2016626058673159,BP03-008,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-008/2f3da910-4487-4c04-b8e6-24c9d82723ce/BP03-U_BP03-008U.png,/card-images/BP03-008.png,true
2016626058673160,BP03-009,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-009/fdc6fff9-abb0-4c17-86dd-da116aa136a9/BP03-U_BP03-009U.png,/card-images/BP03-009.png,true
2016626058673163,BP03-010,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-010/350cd63c-4e45-4a10-b82f-80bcb9eab28f/BP03-R_BP03-010R.png,/card-images/BP03-010.png,true
2016626058673162,BP03-010,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-010/cd73208d-3544-41c8-b926-88b57a5e75e4/BP03-R_BP03-010R★.png,,false
2016626058673161,BP03-010,R★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-010/277ff19b-00db-4a6b-9d03-310fae10c71f/BP03-R_BP03-010R★★.png,,false
2016626058673164,BP03-011,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-011/caffdccd-65c6-4b13-a483-399540c10c46/BP03-U_BP03-011U.png,/card-images/BP03-011.png,true
2016626058677249,BP03-012,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-012/fd1b18f6-2f54-4cf8-aeb0-63345aac64b3/BP03-SR_BP03-012SR.png,/card-images/BP03-012.png,true
2016626058677248,BP03-012,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-012/e9545992-fd02-4d21-bd1c-08687145b461/BP03-SR_BP03-012SR★.png,,false
2016626058673165,BP03-012,SR★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-012/4471d54f-0490-4013-a552-0cc8a850f513/BP03-SR_BP03-012SR★★.png,,false
2016629077228545,BP03-012,SR★★★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-012/d23cfea1-10b3-4ffa-ac87-8deb8481c8dd/BP03-012SR★★★.png,,false
2016626058677251,BP03-013,SR,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-013/3a05cb93-c380-499b-a62a-bd06b6cd5ff7/BP03-SR_BP03-013SR.png,/card-images/BP03-013.png,true
2016626058677250,BP03-013,SR★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-013/937e8fb1-3749-40fc-b78e-ad5d33be9cfc/BP03-SR_BP03-013SR★.png,,false
2016626058677252,BP03-014,R,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-014/68f74b89-9e0c-4f06-955a-2b55fe7e2d80/BP03-R_BP03-014R.png,/card-images/BP03-014.png,true
2016629077228546,BP03-014,R★,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-014/16cd5cfd-39b8-4e73-b328-ef146472baea/BP03-R_BP03-0014R★.png,,false
2016626058677253,BP03-015,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-015/2ad912d9-ad68-410c-bfbd-e78c7c5b8384/BP03-U_BP03-015U.png,/card-images/BP03-015.png,true
2015807127976970,BP03-015,PR,PR-推广卡,https://zhanshuang-prod-minio.janime.cn/card-game-public/2015807117573121/BP03-015/a86acc42-eece-4d06-8a34-0e8d854171ba/BP03-015_01.png,,false
2016626058677254,BP03-016,U,BP03-誓焰破晓,https://zhanshuang-prod-minio.janime.cn/card-game-public/2016625972792320/BP03-016/d7f5efd3-9be5-41d5-afd7-2171d2d0c48d/BP03-U_BP03-016U.png,/card-images/BP03-016.png,true
